"세대구성 및 가구원수별 가구(일반가구) - 시군구"

"C행정구역별(시군구)","행정구역별(시군구)","C세대구성별","세대구성별","시점","일반가구 (가구)","가구원수 1명 (가구)","가구원수 2명 (가구)","가구원수 3명 (가구)","가구원수 4명 (가구)","가구원수 5명 (가구)","가구원수 6명 (가구)","가구원수 7명 이상 (가구)","평균 가구원수 (명)"
'03,"동부",'209," 기타",2023,554682.0000,X,201240.0000,199923.0000,102641.0000,40410.0000,8355.0000,2113.0000,3.00000
'03,"동부",'30,"3세대 가구",2023,512661.0000,X,X,77451.0000,199013.0000,164821.0000,56836.0000,14540.0000,4.50000
'03,"동부",'301," 부부+미혼자녀+양친",2023,45805.0000,X,X,X,X,20365.0000,21299.0000,4141.0000,5.70000
'03,"동부",'302," 부부+미혼자녀+부친",2023,44921.0000,X,X,X,20411.0000,20733.0000,3475.0000,302.0000,4.60000
'03,"동부",'303," 부부+미혼자녀+모친",2023,184856.0000,X,X,X,89962.0000,80782.0000,12933.0000,1179.0000,4.60000
'03,"동부",'304," 기타",2023,237079.0000,X,X,77451.0000,88640.0000,42941.0000,19129.0000,8918.0000,4.10000
'03,"동부",'40,"4세대 이상 가구",2023,2625.0000,X,X,X,325.0000,848.0000,817.0000,635.0000,5.80000
'03,"동부",'50,"1인 가구",2023,6289593.0000,6289593.0000,X,X,X,X,X,X,1.00000
'03,"동부",'60,"비친족 가구",2023,432514.0000,X,393311.0000,29241.0000,7279.0000,2683.0000,X,X,2.10000
'11,"서울특별시",'00,"계",2023,4141659.0000,1627480.0000,1080790.0000,774023.0000,528911.0000,106119.0000,19901.0000,4435.0000,2.20000
'11,"서울특별시",'10,"1세대 가구",2023,685396.0000,X,666295.0000,18050.0000,944.0000,96.0000,9.0000,X,2.00000
'11,"서울특별시",'101," 부부",2023,586879.0000,X,586879.0000,X,X,X,X,X,2.00000
'11,"서울특별시",'102," 부부+미혼형제자매",2023,3854.0000,X,X,3799.0000,55.0000,X,X,X,3.00000
'11,"서울특별시",'103," 부부+기타친인척",2023,1206.0000,X,X,1089.0000,94.0000,18.0000,X,X,3.10000
'11,"서울특별시",'104," 가구주+미혼형제자매",2023,68280.0000,X,65010.0000,3113.0000,142.0000,15.0000,X,X,2.10000
'11,"서울특별시",'105," 가구주+기타친인척",2023,5638.0000,X,5183.0000,360.0000,74.0000,20.0000,X,X,2.10000
'11,"서울특별시",'106," 기타",2023,19539.0000,X,9223.0000,9689.0000,579.0000,43.0000,X,X,2.60000
'11,"서울특별시",'20,"2세대 가구",2023,1593557.0000,X,312050.0000,730400.0000,479297.0000,65125.0000,5798.0000,887.0000,3.20000
'11,"서울특별시",'201," 부부+미혼자녀",2023,1050876.0000,X,X,564599.0000,433733.0000,49053.0000,3129.0000,362.0000,3.50000
'11,"서울특별시",'202," 부+미혼자녀",2023,79713.0000,X,57161.0000,20379.0000,2017.0000,138.0000,14.0000,X,2.30000
'11,"서울특별시",'203," 모+미혼자녀",2023,283627.0000,X,200764.0000,74941.0000,7377.0000,481.0000,57.0000,7.0000,2.30000
'11,"서울특별시",'204," 부부+양친",2023,2558.0000,X,X,X,2558.0000,X,X,X,4.00000
'11,"서울특별시",'205," 부부+한부모",2023,13840.0000,X,X,13840.0000,X,X,X,X,3.00000
'11,"서울특별시",'206," 부부+미혼자녀+부부미혼형제자매",2023,11128.0000,X,X,X,5699.0000,4725.0000,643.0000,61.0000,4.60000
'11,"서울특별시",'207," 조부모+미혼손자녀",2023,9077.0000,X,X,7259.0000,1626.0000,165.0000,25.0000,X,3.20000
'11,"서울특별시",'208," 조부 또는 조모+미혼손자녀",2023,13016.0000,X,10863.0000,1983.0000,162.0000,6.0000,X,X,2.20000
'11,"서울특별시",'209," 기타",2023,129722.0000,X,43262.0000,47399.0000,26125.0000,10557.0000,1928.0000,451.0000,3.10000
'11,"서울특별시",'30,"3세대 가구",2023,121065.0000,X,X,17361.0000,46428.0000,39936.0000,13927.0000,3413.0000,4.50000
'11,"서울특별시",'301," 부부+미혼자녀+양친",2023,12370.0000,X,X,X,X,5708.0000,5742.0000,920.0000,5.60000
'11,"서울특별시",'302," 부부+미혼자녀+부친",2023,10079.0000,X,X,X,4747.0000,4661.0000,625.0000,46.0000,4.60000
'11,"서울특별시",'303," 부부+미혼자녀+모친",2023,43694.0000,X,X,X,21357.0000,19436.0000,2678.0000,223.0000,4.60000
'11,"서울특별시",'304," 기타",2023,54922.0000,X,X,17361.0000,20324.0000,10131.0000,4882.0000,2224.0000,4.20000
'11,"서울특별시",'40,"4세대 이상 가구",2023,550.0000,X,X,X,63.0000,187.0000,167.0000,133.0000,5.80000
'11,"서울특별시",'50,"1인 가구",2023,1627480.0000,1627480.0000,X,X,X,X,X,X,1.00000
'11,"서울특별시",'60,"비친족 가구",2023,113611.0000,X,102445.0000,8212.0000,2179.0000,775.0000,X,X,2.10000
'11010," 종로구",'00,"계",2023,64507.0000,29334.0000,16191.0000,10490.0000,6570.0000,1529.0000,330.0000,63.0000,2.00000
'11010," 종로구",'10,"1세대 가구",2023,10142.0000,X,9758.0000,363.0000,21.0000,X,X,X,2.00000
'11010," 종로구",'101," 부부",2023,8527.0000,X,8527.0000,X,X,X,X,X,2.00000
'11010," 종로구",'102," 부부+미혼형제자매",2023,66.0000,X,X,65.0000,X,X,X,X,3.00000
'11010," 종로구",'103," 부부+기타친인척",2023,16.0000,X,X,13.0000,X,X,X,X,3.20000
'11010," 종로구",'104," 가구주+미혼형제자매",2023,1059.0000,X,996.0000,60.0000,X,X,X,X,2.10000
'11010," 종로구",'105," 가구주+기타친인척",2023,99.0000,X,90.0000,7.0000,X,X,X,X,2.10000
'11010," 종로구",'106," 기타",2023,375.0000,X,145.0000,218.0000,12.0000,X,X,X,2.60000
'11010," 종로구",'20,"2세대 가구",2023,20938.0000,X,4584.0000,9572.0000,5755.0000,910.0000,109.0000,8.0000,3.20000
'11010," 종로구",'201," 부부+미혼자녀",2023,12857.0000,X,X,7142.0000,5005.0000,654.0000,53.0000,X,3.50000
'11010," 종로구",'202," 부+미혼자녀",2023,1124.0000,X,842.0000,244.0000,34.0000,X,X,X,2.30000
'11010," 종로구",'203," 모+미혼자녀",2023,3953.0000,X,2827.0000,1022.0000,101.0000,X,X,X,2.30000
'11010," 종로구",'204," 부부+양친",2023,52.0000,X,X,X,52.0000,X,X,X,4.00000
'11010," 종로구",'205," 부부+한부모",2023,227.0000,X,X,227.0000,X,X,X,X,3.00000
'11010," 종로구",'206," 부부+미혼자녀+부부미혼형제자매",2023,172.0000,X,X,X,87.0000,70.0000,14.0000,X,4.60000
'11010," 종로구",'207," 조부모+미혼손자녀",2023,135.0000,X,X,108.0000,24.0000,X,X,X,3.20000
'11010," 종로구",'208," 조부 또는 조모+미혼손자녀",2023,220.0000,X,190.0000,27.0000,X,X,X,X,2.20000
'11010," 종로구",'209," 기타",2023,2198.0000,X,725.0000,802.0000,449.0000,179.0000,39.0000,X,3.10000
'11010," 종로구",'30,"3세대 가구",2023,1879.0000,X,X,298.0000,727.0000,584.0000,218.0000,52.0000,4.50000
'11010," 종로구",'301," 부부+미혼자녀+양친",2023,190.0000,X,X,X,X,95.0000,80.0000,15.0000,5.60000
'11010," 종로구",'302," 부부+미혼자녀+부친",2023,141.0000,X,X,X,83.0000,51.0000,7.0000,X,4.50000
'11010," 종로구",'303," 부부+미혼자녀+모친",2023,630.0000,X,X,X,321.0000,254.0000,52.0000,X,4.60000
'11010," 종로구",'304," 기타",2023,918.0000,X,X,298.0000,323.0000,184.0000,79.0000,34.0000,4.20000
'11010," 종로구",'40,"4세대 이상 가구",2023,8.0000,X,X,X,X,X,X,X,6.40000
'11010," 종로구",'50,"1인 가구",2023,29334.0000,29334.0000,X,X,X,X,X,X,1.00000
'11010," 종로구",'60,"비친족 가구",2023,2206.0000,X,1849.0000,257.0000,67.0000,33.0000,X,X,2.20000
'11020," 중구",'00,"계",2023,59265.0000,28293.0000,15470.0000,8931.0000,5119.0000,1137.0000,245.0000,70.0000,1.90000
'11020," 중구",'10,"1세대 가구",2023,9505.0000,X,9174.0000,310.0000,19.0000,X,X,X,2.00000
'11020," 중구",'101," 부부",2023,7802.0000,X,7802.0000,X,X,X,X,X,2.00000
'11020," 중구",'102," 부부+미혼형제자매",2023,50.0000,X,X,48.0000,X,X,X,X,3.00000
'11020," 중구",'103," 부부+기타친인척",2023,17.0000,X,X,14.0000,X,X,X,X,3.20000
'11020," 중구",'104," 가구주+미혼형제자매",2023,1205.0000,X,1139.0000,62.0000,X,X,X,X,2.10000
'11020," 중구",'105," 가구주+기타친인척",2023,96.0000,X,87.0000,7.0000,X,X,X,X,2.10000
'11020," 중구",'106," 기타",2023,335.0000,X,146.0000,179.0000,9.0000,X,X,X,2.60000
'11020," 중구",'20,"2세대 가구",2023,17536.0000,X,4277.0000,8154.0000,4412.0000,611.0000,66.0000,16.0000,3.10000
'11020," 중구",'201," 부부+미혼자녀",2023,10347.0000,X,X,6046.0000,3846.0000,420.0000,31.0000,X,3.50000
'11020," 중구",'202," 부+미혼자녀",2023,1104.0000,X,824.0000,250.0000,24.0000,5.0000,X,X,2.30000
'11020," 중구",'203," 모+미혼자녀",2023,3462.0000,X,2559.0000,823.0000,71.0000,7.0000,X,X,2.30000
'11020," 중구",'204," 부부+양친",2023,37.0000,X,X,X,37.0000,X,X,X,4.00000
'11020," 중구",'205," 부부+한부모",2023,205.0000,X,X,205.0000,X,X,X,X,3.00000
'11020," 중구",'206," 부부+미혼자녀+부부미혼형제자매",2023,115.0000,X,X,X,62.0000,48.0000,X,X,4.50000
'11020," 중구",'207," 조부모+미혼손자녀",2023,120.0000,X,X,95.0000,20.0000,5.0000,X,X,3.30000
'11020," 중구",'208," 조부 또는 조모+미혼손자녀",2023,203.0000,X,177.0000,24.0000,X,X,X,X,2.10000
'11020," 중구",'209," 기타",2023,1943.0000,X,717.0000,711.0000,350.0000,126.0000,28.0000,11.0000,3.00000
'11020," 중구",'30,"3세대 가구",2023,1609.0000,X,X,263.0000,624.0000,495.0000,176.0000,51.0000,4.50000
'11020," 중구",'301," 부부+미혼자녀+양친",2023,143.0000,X,X,X,X,61.0000,69.0000,13.0000,5.70000
'11020," 중구",'302," 부부+미혼자녀+부친",2023,119.0000,X,X,X,67.0000,44.0000,7.0000,X,4.50000
'11020," 중구",'303," 부부+미혼자녀+모친",2023,559.0000,X,X,X,272.0000,252.0000,33.0000,X,4.60000
'11020," 중구",'304," 기타",2023,788.0000,X,X,263.0000,285.0000,138.0000,67.0000,35.0000,4.20000
'11020," 중구",'40,"4세대 이상 가구",2023,9.0000,X,X,X,X,X,X,X,6.20000
'11020," 중구",'50,"1인 가구",2023,28293.0000,28293.0000,X,X,X,X,X,X,1.00000
'11020," 중구",'60,"비친족 가구",2023,2313.0000,X,2019.0000,204.0000,64.0000,26.0000,X,X,2.20000
'11030," 용산구",'00,"계",2023,98322.0000,42482.0000,26615.0000,16579.0000,9872.0000,2263.0000,403.0000,108.0000,2.00000
'11030," 용산구",'10,"1세대 가구",2023,16892.0000,X,16299.0000,560.0000,31.0000,X,X,X,2.00000
'11030," 용산구",'101," 부부",2023,13926.0000,X,13926.0000,X,X,X,X,X,2.00000
'11030," 용산구",'102," 부부+미혼형제자매",2023,108.0000,X,X,108.0000,X,X,X,X,3.00000
'11030," 용산구",'103," 부부+기타친인척",2023,21.0000,X,X,20.0000,X,X,X,X,3.00000
'11030," 용산구",'104," 가구주+미혼형제자매",2023,2055.0000,X,1968.0000,83.0000,X,X,X,X,2.00000
'11030," 용산구",'105," 가구주+기타친인척",2023,165.0000,X,155.0000,9.0000,X,X,X,X,2.10000
'11030," 용산구",'106," 기타",2023,617.0000,X,250.0000,340.0000,26.0000,X,X,X,2.60000
'11030," 용산구",'20,"2세대 가구",2023,32347.0000,X,6889.0000,15264.0000,8723.0000,1334.0000,121.0000,16.0000,3.20000
'11030," 용산구",'201," 부부+미혼자녀",2023,20193.0000,X,X,11592.0000,7581.0000,953.0000,63.0000,X,3.50000
'11030," 용산구",'202," 부+미혼자녀",2023,1757.0000,X,1284.0000,418.0000,49.0000,6.0000,X,X,2.30000
'11030," 용산구",'203," 모+미혼자녀",2023,5837.0000,X,4228.0000,1440.0000,157.0000,10.0000,X,X,2.30000
'11030," 용산구",'204," 부부+양친",2023,75.0000,X,X,X,75.0000,X,X,X,4.00000
'11030," 용산구",'205," 부부+한부모",2023,379.0000,X,X,379.0000,X,X,X,X,3.00000
'11030," 용산구",'206," 부부+미혼자녀+부부미혼형제자매",2023,241.0000,X,X,X,125.0000,104.0000,11.0000,X,4.50000
'11030," 용산구",'207," 조부모+미혼손자녀",2023,216.0000,X,X,171.0000,41.0000,X,X,X,3.20000
'11030," 용산구",'208," 조부 또는 조모+미혼손자녀",2023,340.0000,X,292.0000,45.0000,X,X,X,X,2.20000
'11030," 용산구",'209," 기타",2023,3309.0000,X,1085.0000,1219.0000,692.0000,257.0000,45.0000,11.0000,3.10000
'11030," 용산구",'30,"3세대 가구",2023,2649.0000,X,X,394.0000,1014.0000,875.0000,279.0000,87.0000,4.50000
'11030," 용산구",'301," 부부+미혼자녀+양친",2023,243.0000,X,X,X,X,120.0000,113.0000,10.0000,5.50000
'11030," 용산구",'302," 부부+미혼자녀+부친",2023,202.0000,X,X,X,98.0000,94.0000,8.0000,X,4.60000
'11030," 용산구",'303," 부부+미혼자녀+모친",2023,930.0000,X,X,X,465.0000,407.0000,52.0000,6.0000,4.60000
'11030," 용산구",'304," 기타",2023,1274.0000,X,X,394.0000,451.0000,254.0000,106.0000,69.0000,4.20000
'11030," 용산구",'40,"4세대 이상 가구",2023,17.0000,X,X,X,X,9.0000,X,5.0000,5.80000
'11030," 용산구",'50,"1인 가구",2023,42482.0000,42482.0000,X,X,X,X,X,X,1.00000
'11030," 용산구",'60,"비친족 가구",2023,3935.0000,X,3427.0000,361.0000,104.0000,43.0000,X,X,2.20000
'11040," 성동구",'00,"계",2023,123124.0000,48111.0000,32473.0000,23813.0000,15123.0000,2904.0000,571.0000,129.0000,2.10000
'11040," 성동구",'10,"1세대 가구",2023,21018.0000,X,20428.0000,556.0000,28.0000,6.0000,X,X,2.00000
'11040," 성동구",'101," 부부",2023,17901.0000,X,17901.0000,X,X,X,X,X,2.00000
'11040," 성동구",'102," 부부+미혼형제자매",2023,131.0000,X,X,127.0000,X,X,X,X,3.00000
'11040," 성동구",'103," 부부+기타친인척",2023,36.0000,X,X,28.0000,5.0000,X,X,X,3.30000
'11040," 성동구",'104," 가구주+미혼형제자매",2023,2161.0000,X,2067.0000,90.0000,X,X,X,X,2.00000
'11040," 성동구",'105," 가구주+기타친인척",2023,174.0000,X,164.0000,8.0000,X,X,X,X,2.10000
'11040," 성동구",'106," 기타",2023,615.0000,X,296.0000,303.0000,13.0000,X,X,X,2.50000
'11040," 성동구",'20,"2세대 가구",2023,46869.0000,X,9049.0000,22468.0000,13576.0000,1615.0000,140.0000,21.0000,3.20000
'11040," 성동구",'201," 부부+미혼자녀",2023,31098.0000,X,X,17660.0000,12215.0000,1153.0000,65.0000,5.0000,3.50000
'11040," 성동구",'202," 부+미혼자녀",2023,2415.0000,X,1724.0000,629.0000,56.0000,X,X,X,2.30000
'11040," 성동구",'203," 모+미혼자녀",2023,7930.0000,X,5617.0000,2108.0000,191.0000,12.0000,X,X,2.30000
